folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor_viv
2901098306,1,8,10,2,20, ,1,2,3,4,1,4,1,2,2,2,0,1,0,1,1,3,0,1,1,1,4, ,1500, , ,3, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,1,2,2,2,2,9,6,3,3,290130000,000-0,3,2,175,24150,490
2901098307,1,8,10,2,15, ,1,1,1,1,2,4,1,1,2,2,0,1,0,1,1,1,0,2,2,1,4, ,200, , ,2, ,3,01,1, , ,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,1,290130000,000-0,3,2,175,24150,490
2901098308,1,8,10,2,7, ,1,2,2,4,1,3,1,2,2,2,0,1,0,1,1,7,0,3, ,1,2, ,700, , , , , , , , , , ,1,2,2,2,1,2,2,2,1,2,2,2,2,5,2,3,1,290130000,000-0,3,2,175,24150,490
2901098309,1,8,10,2,15, ,1,1,3,3,1,2,1,2,2,2,0,1,0,1,1,3,0,3, ,1,4, ,600, , ,2, ,5,01,1, , ,2,1,2,2,2,1,2,2,2,1,2,2,2,2,9,5,4,1,290130000,000-0,3,2,175,24150,490
2901098310,1,8,10,2,7, ,1,2,3,5,1,2,1,2,2,2,0,1,0,1,1,5,1,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,2,1,2,2,1,2,2,2,2,1,2,2,2,2,7,4,3,1,290130000,000-0,3,2,175,24150,490
2901098401,1,8,10,2,26, ,1,2,3,5,2,3,1,2,1,2,1,1,0,1,1,0,7,3, ,1,4, ,800, , ,2, ,4,02,1, , ,1,1,2,1,1,2,1,2,1,1,2,2,2,2,4,2,2,1,290130000,000-0,3,2,175,24150,490
2901098402,1,8,10,2,13, ,1,1,2,3,1,2,1,2,1,2,1,0,0,1,1,2,3,3, ,1,4, ,900, , ,3, ,4,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,7,4,3,1,290130000,000-0,3,2,175,24150,490
2901098404,1,8,10,2,13, ,1,2,1,3,2,4,1,2,2,2,0,1,0,1,1,1,3,3, ,1,4, ,800, , ,2, ,4,01,1, , ,3,1,2,2,1,2,2,2,1,1,2,2,2,2,5,2,3,1,290130000,000-0,3,2,175,24150,490
2901098405,1,8,10,3,40, ,1,2,3,5,1,2,1,2,1,2,1,0,0,1,1,9,0,3, ,1,2, ,800, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,7,5,2,1,290130000,000-0,3,2,175,24150,490
2901098511,1,7,10,2,30, ,2, ,3,3,5, ,1,2,2,2,0,1,0,1,1,2,0,1,1,1,2, ,400, , , , , , , , , , ,1,2,2,2,1,2,2,2,1,2,2,2,2,5,2,3,1,290130000,000-0,3,2,175,24150,490
2901098512,1,8,10,2,30, ,1,2,3,4,1,4,1,2,1,2,1,0,0,1,1,0,8,3, ,1,4, ,3500, , ,2, ,5,01,1, , ,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,2,4,1,290130000,000-0,3,2,175,24150,490
2901098513,1,8,10,2, ,1,1,2,1,2,1,3,1,1,1,2,1,0,0,1,1,4,0,3, ,1,2, ,800, , , , , , , , , , ,1,2,1,1,1,1,2,1,1,2,1,2,2,4,2,2,1,290130000,000-0,3,2,175,24150,490
2901098514,1,8,10,2,25, ,1,2,2,3,1,5,1,2,1,2,1,0,0,1,1,3,2,3, ,1,2, ,800, , , , , , , , , , ,1,1,1,1,2,1,2,1,1,2,1,2,2,4,1,3,1,290130000,000-0,3,2,175,24150,490
2901098515,1,8,10,3,8, ,2, ,1,2,2,5,1,1,2,2,0,1,0,1,1,4,0,1,2,1,2, ,500, , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,0,1,290130000,000-0,3,2,175,24150,490
2901098716,1,8,10,2,10, ,1,2,3,5,2,3,1,2,3,2,0,1,0,2,1,6,0,2,2,1,2, ,600, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,13,6,7,3,290130000,000-0,3,2,175,24150,490
2901098717,1,8,10,2,10, ,1,2,2,3,2,2,1,2,2,2,0,1,0,1,1,1,2,1,2,1,4, ,3000, , ,2, ,3,01,1, , ,1,1,2,2,2,2,2,2,2,1,2,2,2,2,9,5,4,1,290130000,000-0,3,2,175,24150,490
2901098718,1,8,10,2,20, ,1,2,3,4,2,3,1,2,2,2,0,1,0,1,1,0,4,3, ,1,4, ,800, , ,3, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,5,3,2,1,290130000,000-0,3,2,175,24150,490
2901098719,3,8,10,2,2, ,1,2,3,6,1,3,1,2,1,2,1,1,0,1,1,0,11,3, ,1,2, ,1500, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,12,4,8,1,290130000,000-0,3,2,175,24150,490
2901098720,3,8,10,2,8, ,1,1,3,5,2,3,1,2,2,2,0,1,0,1,1,4,2,3, ,1,4, ,1500, , ,3, ,3,01,1, , ,3,1,2,2,2,1,2,2,2,1,2,2,2,2,6,3,3,1,290130000,000-0,3,2,175,24150,490
2901122107,3,8,10,2,6, ,1,2,2,4,1,3,1,2,1,2,1,0,0,1,1,5,0,3, ,1,1,1000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,6,3,3,1,290150000,000-0,3,2,175,24140,502
2901122108,1,8,10,2,22, ,1,2,3,4,2,2,1,2,2,2,1,0,0,1,1,4,3,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,2,1,1,2,2,2,2,1,2,2,2,2,3,2,1,1,290150000,000-0,3,2,175,24140,502
2901122109,1,8,10,3,30, ,1,2,4,12,1,2,1,2,1,2,2,1,1,1,1,8,7,3, ,1,4, ,6000, , ,3, ,2,01,1, , ,1,1,1,1,1,2,1,1,2,1,2,2,2,2,5,1,4,1,290150000,000-0,3,2,175,24140,502
2901122110,1,8,10,2,20, ,1,2,1,2,2,2,1,2,2,2,1,0,0,1,1,3,0,3, ,1,1,500, , ,1, , , , , , , , ,1,2,1,1,2,1,2,2,1,2,2,2,2,4,2,2,1,290150000,000-0,3,2,175,24140,502
2901122216,1,8,10,2,1, ,1,2,2,4,2,2,1,2,1,2,1,0,0,1,1,0,10,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,2,1,1,2,1,2,1,1,2,2,2,2,4,1,3,1,290150000,000-0,3,2,175,24140,502
2901122217,1,8,10,2,5, ,1,2,1,3,2,2,1,2,1,2,1,0,0,1,1,3,1,3, ,1,4, ,800, , ,2, ,5,01,1, , ,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,0,1,290150000,000-0,3,2,175,24140,502
2901122218,1,8,10,3,8, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,2,7,3, ,1,3, ,1200,1230,1,1,1,1,01,1, , ,3,1,1,1,1,1,2,2,1,1,1,2,2,2,6,1,5,1,290150000,000-0,3,2,175,24140,502
2901122219,1,8,10,2,9, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,3,3,3, ,1,6, ,1200, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,2,1,290150000,000-0,3,2,175,24140,502
2901122220,1,8,10,3,6, ,1,2,2,5,1,2,1,2,1,2,1,0,0,1,1,1,8,3, ,1,3, ,1300,2050,2,1,2,1,01,1,02,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,3,1,1,290150000,000-0,3,2,175,24140,502
2901122611,1,8,10,2,25, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,5,3, ,1,3, ,500,1500,1,2, ,&,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,1,3,1,290150000,000-0,3,2,175,24140,502
2901122613,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,6,0,3, ,1,1,1100, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,6,3,3,1,290150000,000-0,3,2,175,24140,502
2901122614,1,8,10,3,10, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,2,11,3, ,1,3, ,1500,1100,1,2, ,1,02,1, , ,3,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,2,1,290150000,000-0,3,2,175,24140,502
2901122615,1,8,10,2,40, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,3,1,1,290150000,000-0,3,2,175,24140,502
2901122901,1,8,03,1,15, ,1,2,1,2,2,2,1,2,2,2,0,1,0,1,1,1,1,1,2,1,4, ,1000, , ,2, ,5,02,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,1,290150000,000-0,3,2,175,24140,502
2901122902,1,8,10,2,20, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,500, , ,3, ,2,01,1, , ,1,1,2,1,1,2,2,2,1,1,2,2,2,2,4,2,2,1,290150000,000-0,3,2,175,24140,502
2901122903,1,8,10,2, ,1,1,2,1,3,2,2,1,2,2,2,0,1,0,1,1,1,3,3, ,1,1,700, , ,1, , , , , , , , ,1,2,2,2,2,1,2,2,1,2,2,2,2,5,3,2,1,290150000,000-0,3,2,175,24140,502
2901122904,1,8,10,2,30, ,1,2,3,4,2,3,1,2,1,2,1,0,0,1,1,2,3,3, ,1,4, ,1200, , ,3, ,5,01,1, , ,1,1,2,1,1,2,1,2,1,1,2,2,2,2,3,1,2,1,290150000,000-0,3,2,175,24140,502
2901122905,1,8,10,2,24, ,1,2,2,3,1,2,1,2,1,2,1,0,0,1,1,2,3,3, ,1,4, ,1200, , ,2, ,5,01,1, , ,3,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,0,1,290150000,000-0,3,2,175,24140,502
2901156311,3,8,10,2,20, ,1,2,2,3,1,1,1,1,1,2,0,1,0,1,1,6,0,3, ,1,4, ,800, , ,4, , ,01,1, , ,3,1,2,2,1,1,2,2,2,1,2,2,2,2,7,3,4,1,290160000,000-0,3,2,175,24190,534
2901156313,3,8,10,2,30, ,1,2,1,3,2,2,1,1,1,2,1,0,0,1,1,0,3,3, ,1,4, ,500, , ,2, ,5,01,1, , ,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,290160000,000-0,3,2,175,24190,534
2901156314,1,8,10,3,15, ,1,2,1,2,2,2,1,2,2,2,0,1,0,1,1,0,3,1,2,1,2, ,500, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,5,3,2,1,290160000,000-0,3,2,175,24190,534
2901156315,1,8,10,2,20, ,1,2,1,4,1,2,1,2,1,2,1,0,0,1,1,0,4,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,290160000,000-0,3,2,175,24190,534
2901156406,1,8,10,2, ,1,1,2,3,5,1,2,1,2,1,2,1,0,0,1,1,1,5,3, ,1,1,1000, , ,1, , , , , , , , ,1,2,1,1,1,1,2,2,1,2,2,2,2,3,2,1,1,290160000,000-0,3,2,175,24190,534
2901156407,1,8,10,2,15, ,1,2,1,2,2,2,1,1,2,2,0,1,0,1,1,2,0,3, ,1,4, ,600, , ,3, ,5,01,1, , ,3,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,290160000,000-0,3,2,175,24190,534
2901156408,1,8,08,2,50, ,2, ,1,1,2,2,1,1,2,2,0,1,0,1,1,0,1,3, ,1,2, ,600, , , , , , , , , , ,1,2,2,1,2,2,2,2,1,2,2,2,2,5,3,2,1,290160000,000-0,3,2,175,24190,534
2901156409,1,8,10,2,8, ,1,1,1,2,2,2,1,2,2,2,0,1,1,1,1,0,3,3, ,1,4, ,900, , ,2, ,5,01,1, , ,2,1,2,1,2,2,1,2,2,1,2,2,2,2,4,2,2,1,290160000,000-0,3,2,175,24190,534
2901156516,1,8,10,3,60, ,1,2,3,5,1,2,1,2,1,2,1,0,0,1,1,0,5,3, ,1,2, ,1000, , , , , , , , , , ,1,1,1,1,2,1,2,1,1,2,2,2,2,5,2,3,1,290160000,000-0,3,2,175,24190,534
2901156517,1,8,10,2,20, ,1,2,3,5,1,2,1,2,1,2,2,0,0,1,1,0,8,3, ,1,5, ,500, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,2,2,2,3,1,2,1,290160000,000-0,3,2,175,24190,534
2901156518,1,8,10,3,50, ,1,2,1,2,1,2,1,2,1,2,1,0,0,1,1,0,3,3, ,1,2, ,1000, , , , , , , , , , ,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,290160000,000-0,3,2,175,24190,534
2901156519,1,8,10,2,18, ,1,2,1,3,1,2,1,2,1,2,1,0,0,1,1,3,1,3, ,1,4, ,1000, , ,2, ,4,01,1, , ,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,0,2,1,290160000,000-0,3,2,175,24190,534
2901156801,1,8,10,2,16, ,1,2,2,6,1,2,1,2,2,2,0,1,1,1,1,5,2,3, ,1,4, ,1000, , ,4, , ,01,1, , ,3,1,2,1,1,2,1,2,1,1,2,2,2,2,5,2,3,1,290160000,000-0,3,2,175,24190,534
2901156802,1,8,10,2,15, ,1,2,1,3,1,2,1,1,2,2,1,0,0,1,1,0,4,3, ,1,2, ,700, , , , , , , , , , ,1,2,1,1,2,2,2,1,1,2,2,2,2,4,1,3,1,290160000,000-0,3,2,175,24190,534
2901156803,1,8,04,2, ,1,1,2,1,2,1,2,1,2,2,2,1,0,0,1,1,0,2,3, ,1,1,600, , ,1, , , , , , , , ,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,0,1,290160000,000-0,3,2,175,24190,534
2901156804,1,8,10,3,40, ,1,2,1,2,1,2,1,2,1,2,1,0,0,1,1,0,4,3, ,1,4, ,200, , ,2, ,5,01,1, , ,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,290160000,000-0,3,2,175,24190,534
2901156805,1,8,10,3,15, ,1,2,3,4,1,2,1,2,1,2,1,0,0,1,1,3,2,3, ,1,4, ,800, , ,2, ,5,01,1, , ,1,1,2,1,1,2,2,2,1,1,2,2,2,2,5,1,4,1,290160000,000-0,3,2,175,24190,534
2901169701,1,8,10,2, ,1,2, ,1,1,2,1,1,1,2,2,0,1,0,1,1,2,0,3, ,1,1,800, , ,1, , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,290170000,000-0,3,2,177,23780,534
2901169702,1,8,10,3,32, ,1,2,2,5,1,2,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,3,1,1,1,1,2,1,2,1,1,2,1,2,2,3,2,1,1,290170000,000-0,3,2,177,23780,534
2901169703,1,8,03,2,1, ,1,2,3,5,1,1,1,1,2,2,0,1,1,1,1,5,0,3, ,1,4, ,800, , ,4, , ,01,1, , ,1,1,2,1,1,1,1,2,1,1,1,2,2,2,6,4,2,1,290170000,000-0,3,2,177,23780,534
2901169705,1,8,10,2,6, ,1,2,1,2,1,1,1,2,2,2,0,1,0,1,1,1,2,3, ,1,1,500, , ,1, , , , , , , , ,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,290170000,000-0,3,2,177,23780,534
2901173901,1,8,10,3,36, ,1,1,1,2,2,1,1,2,2,2,0,1,0,1,1,0,2,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1,290170000,000-0,3,2,177,23630,572
2901173902,1,8,10,2,20, ,1,2,2,4,1,1,1,1,1,2,1,0,0,1,1,0,3,3, ,1,2, ,600, , , , , , , , , , ,1,2,1,1,2,2,2,1,1,2,2,2,2,7,3,4,1,290170000,000-0,3,2,177,23630,572
2901173903,1,8,04,2,60, ,1,1,3,5,1,1,1,2,1,2,1,0,0,1,1,6,4,3, ,1,4, ,700, , ,4, , ,01,1, , ,1,1,2,1,1,2,2,1,1,1,2,1,2,2,4,3,1,1,290170000,000-0,3,2,177,23630,572
2901173904,1,7,09,2,48, ,1,2,1,2,2,1,1,2,2,2,0,1,0,1,1,0,2,1,2,1,4, ,500, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,290170000,000-0,3,2,177,23630,572
2901173905,1,7,04,2,20, ,1,2,2,3,2,1,1,1,1,2,1,0,0,1,1,1,6,3, ,1,2, ,700, , , , , , , , , , ,1,2,1,1,1,1,2,2,1,1,2,2,2,5,3,2,1,290170000,000-0,3,2,177,23630,572
2901192111,1,8,10,2,3, ,1,2,1,3,2,1,1,2,3,2,1,0,0,5,1,0,4,1,2,1,4, ,700, , ,2, ,5,01,1, , ,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,1,290180000,000-0,3,2,175,24160,497
2901192112,3,8,10,2,7, ,1,2,2,4,2,1,1,1,1,2,0,1,0,1,1,6,0,3, ,1,4, ,800, , ,2, ,5,01,1, , ,2,1,2,2,1,2,2,2,2,1,2,2,2,2,3,1,2,1,290180000,000-0,3,2,175,24160,497
2901192113,1,8,10,2,25, ,1,2,2,3,1,1,1,2,1,2,0,2,2,1,1,3,3,3, ,1,4, ,2000, , ,2, ,5,05,1, , ,1,1,1,1,1,2,2,2,1,1,1,2,2,2,6,3,3,1,290180000,000-0,3,2,175,24160,497
2901192114,1,8,10,2,30, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,4,0,1,2,1,4, ,600, , ,2, ,5,01,2, , ,3,1,2,1,1,2,2,2,2,1,2,2,2,2,4,2,2,2,290180000,000-0,3,2,175,24160,497
2901192115,1,8,04,2,16, ,1,2,2,3,2,1,1,2,2,2,0,1,0,1,1,4,0,1,2,1,4, ,3000, , ,2, ,5,01,1, , ,1,1,2,2,1,2,1,2,2,1,2,2,2,2,5,3,2,1,290180000,000-0,3,2,175,24160,497
2901192616,1,8,10,2,30, ,1,2,1,2,1,4,1,2,1,2,1,0,0,1,1,0,3,1,2,1,4, ,300, , ,2, ,5,01,1, , ,2,1,2,1,1,1,2,2,1,1,2,2,2,2,5,3,2,1,290180000,000-0,3,2,175,24160,497
2901192617,1,8,10,2,24, ,1,2,1,2,2,2,1,1,2,2,0,1,0,1,1,0,3,1,1,1,4, ,300, , ,3, ,5,01,1,02,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,1,1,290180000,000-0,3,2,175,24160,497
2901192618,1,8,10,2,30, ,1,2,1,3,2,2,1,1,2,2,0,1,0,1,1,3,0,1,2,1,4, ,300, , ,4, , ,01,1, , ,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,290180000,000-0,3,2,175,24160,497
2901192619,1,8,10,2,3, ,1,2,1,3,1,1,1,2,1,2,1,0,0,2,4,4,0,3, ,1,4, ,500, , ,4, , ,02,1, , ,3,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,1,1,290180000,000-0,3,2,175,24160,497
2901192620,1,8,10,2,20, ,1,2,1,3,1,2,1,2,2,2,0,1,0,1,1,0,5,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,2,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,290180000,000-0,3,2,175,24160,497
2901192701,1,8,10,2,30, ,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,4,0,3, ,1,4, ,600, , ,2, ,5,01,1, , ,1,1,2,1,1,2,2,2,1,1,2,2,2,2,7,3,4,1,290180000,000-0,3,2,175,24160,497
2901192702,1,8,10,2,30, ,1,2,1,3,2,1,1,2,2,2,0,1,0,1,1,0,3,1,2,1,4, ,300, , ,3, ,5,01,1, , ,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1,290180000,000-0,3,2,175,24160,497
2901192703,1,8,10,2,8, ,1,2,2,3,1,1,1,2,1,2,0,1,1,1,1,2,4,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,3,1,2,1,1,1,2,2,1,1,1,1,2,2,5,2,3,1,290180000,000-0,3,2,175,24160,497
2901192704,1,7,04,2,50, ,1,2,1,2,1,1,1,1,1,2,0,1,0,1,1,1,2,1,2,1,4, ,700, , ,2, ,5,01,1, , ,2,1,2,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,290180000,000-0,3,2,175,24160,497
2901192705,1,8,10,2,22, ,1,2,4,6,1,1,1,2,1,2,0,1,0,1,1,4,2,1,1,1,4, ,600, , ,2, ,5,01,1, , ,1,1,1,2,1,1,2,2,1,1,1,2,2,2,8,4,4,1,290180000,000-0,3,2,175,24160,497
2901192906,1,8,10,2,3, ,1,2,1,2,1,1,1,2,1,2,0,1,0,1,1,2,1,3, ,1,2, ,1200, , , , , , , , , , ,1,1,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,290180000,000-0,3,2,175,24160,497
2901192907,1,8,10,2,40, ,1,2,2,3,1,1,1,2,1,2,0,1,1,1,1,1,5,1,1,1,4, ,450, , ,2, ,5,01,1, , ,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,290180000,000-0,3,2,175,24160,497
2901192908,1,8,10,2,30, ,1,2,2,3,2,1,1,2,2,2,0,1,0,1,1,4,0,1,1,1,2, ,400, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,10,5,5,1,290180000,000-0,3,2,175,24160,497
2901192909,1,8,10,2,15, ,1,2,2,3,1,1,1,2,1,2,0,1,0,1,1,0,5,1,1,1,4, ,1000, , ,2, ,5,02,1, , ,3,1,2,2,1,1,2,2,2,1,2,2,2,2,4,2,2,1,290180000,000-0,3,2,175,24160,497
2901192910,1,8,10,2,8, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,2,1,2,1,1,1,1,2,1,1,2,2,2,2,3,1,2,1,290180000,000-0,3,2,175,24160,497
2901302201,1,8,03,2,25, ,1,2,1,3,2,5,1,2,2,2,0,1,0,1,1,2,2,1,2,4,2, ,500, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,4,3,1,1,290250000,000-0,3,1,175,24120,566
2901302202,1,8,10,2,10, ,2, ,1,2,2,5,1,1,2,2,0,1,0,1,1,0,2,2,2,5,4, ,800, , ,2, ,5,01,1,02,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,290250000,000-0,3,1,175,24120,566
2901302203,1,8,10,2,30, ,2, ,1,1,2,5,1,2,2,2,1,1,0,1,1,0,2,1,1,1,2, ,1500, , , , , , , , , , ,1,2,1,2,2,2,2,2,1,2,2,2,2,4,2,2,1,290250000,000-0,3,1,175,24120,566
2901302205,1,8,03,2,35, ,1,2,1,2,2,5,1,2,2,2,0,1,0,1,1,4,0,3, ,1,4, ,1200, , ,2, ,5,01,1, , ,3,1,1,2,2,1,2,2,2,1,2,2,2,2,5,3,2,1,290250000,000-0,3,1,175,24120,566
2901302316,1,8,10,2,0, ,2, ,2,3,7, ,1,2,1,2,1,0,0,1,1,0,4,1,2,1,4, ,800, , ,4, , ,02,1,01,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,9,5,4,1,290250000,000-0,3,1,175,24120,566
2901302317,1,8,10,2,7, ,2, ,3,3,2,5,1,2,2,2,0,1,0,1,1,0,3,1,2,6,4, ,500, , ,2, ,4,01,1, , ,2,1,2,2,2,1,2,2,2,1,2,2,2,2,4,2,2,1,290250000,000-0,3,1,175,24120,566
2901302318,1,8,10,2,9, ,1,1,1,1,2,5,1,1,2,2,0,1,0,1,1,3,0,3, ,1,1,400, , ,1, , , , , , , , ,1,2,2,2,1,2,2,2,1,2,2,2,2,4,2,2,1,290250000,000-0,3,1,175,24120,566
2901302319,1,8,10,2,26, ,1,2,2,4,1,5,1,2,2,2,0,1,0,1,1,4,1,1,2,1,4, ,800, , ,2, ,5,02,1,01,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,6,2,4,1,290250000,000-0,3,1,175,24120,566
2901302320,1,8,10,2,22, ,2, ,1,2,2,5,1,2,2,2,0,1,0,1,1,0,7,3, ,1,4, ,900, , ,2, ,5,01,1, , ,3,1,2,2,2,1,2,2,2,1,2,2,2,2,6,4,2,1,290250000,000-0,3,1,175,24120,566
2901302411,1,8,10,2,30, ,1,1,1,1,2,5,1,1,2,2,0,1,0,1,1,1,1,3, ,1,2, ,800, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,290250000,000-0,3,1,175,24120,566
2901302412,1,8,02,2,9, ,1,1,2,2,2,5,1,2,2,2,0,1,0,1,1,2,0,2,1,1,4, ,1000, , ,2, ,5,02,1, , ,3,1,2,2,2,1,2,2,2,1,2,2,2,2,7,5,2,1,290250000,000-0,3,1,175,24120,566
2901302413,1,7,03,2,15, ,1,1,1,1,7, ,1,2,3,2,0,1,0,5,1,2,0,3, ,1,2, ,200, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,5,3,2,1,290250000,000-0,3,1,175,24120,566
2901302414,1,8,10,2,40, ,1,2,3,4,1,5,1,1,2,2,1,0,0,1,1,2,5,1,2,1,4, ,400, , ,4, , ,01,1, , ,3,1,2,1,1,1,2,2,1,1,1,2,2,2,7,3,4,1,290250000,000-0,3,1,175,24120,566
2901302806,1,8,10,2,10, ,2, ,1,1,2,5,2, , , , , , ,5,5, , ,2,2,1,2, ,800, , , , , , , , , , ,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,2,1,290250000,000-0,3,1,175,24120,566
2901302807,1,8,10,3,42, ,1,2,4,6,1,5,1,2,2,2,0,1,0,1,1,0,9,3, ,1,4, ,500, , ,2, ,5,01,1, , ,3,1,1,2,2,1,1,2,2,1,2,2,2,2,6,4,2,1,290250000,000-0,3,1,175,24120,566
2901302808,1,8,10,2,10, ,1,2,1,3,2,5,1,2,3,2,0,1,0,5,1,4,0,3, ,1,4, ,500, , ,2, ,4,01,1, , ,1,1,2,2,2,1,2,2,2,1,1,2,2,2,6,4,2,1,290250000,000-0,3,1,175,24120,566
2901302809,1,8,10,2,3, ,2, ,2,2,2,5,1,2,2,2,0,1,0,1,1,1,3,2,1,6,4, ,450, , ,2, ,2,01,1, , ,1,1,2,2,2,1,2,2,2,1,2,2,2,2,6,3,3,1,290250000,000-0,3,1,175,24120,566
2901323101,1,8,10,3,10, ,1,2,4,8,1,1,1,2,1,2,1,1,0,1,1,6,10,3, ,1,4, ,2500, , ,2, ,5,01,1,02,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,2,3,1,290260000,000-0,3,2,177,23680,495
2901323102,1,8,10,2,12, ,1,2,2,4,1,1,1,2,1,2,1,1,0,4,1,2,18,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,0,1,290260000,000-0,3,2,177,23680,495
